# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-3.125593953958551720e+04 5.406637633987980371e+04 1.341491360487902240e-02 -1.640237637375928197e-03 5.754795312500000000e+04
-1.855052936726264306e+04 2.689525079542469030e+04 1.614739939093258123e-02 -9.953428004120061772e-04 5.853218554687500000e+04
3.682800445646426851e+03 1.890118416007052292e+04 1.729938518311244233e-02 -6.485014874650665796e-04 6.495147070312500000e+04
-5.291014732016775088e+04 -1.936077146044649271e+04 1.412315648490153862e-02 3.015516273616965009e-04 6.821768554687500000e+04
-8.803553441619040314e+03 1.460456947417740776e+04 1.813303839003494594e-02 -5.984210279900842311e-04 6.230377734375000000e+04
-2.819124654071989426e+04 1.791577023123651088e+04 1.657157112549736272e-02 -7.710940747511059673e-04 6.817939062500000000e+04
2.052990119484317347e+03 3.760274787889436993e+04 1.493729371922739024e-02 -1.143000592787893344e-03 6.875106250000000000e+04
-3.409990606600811589e+04 2.266904958716847250e+04 1.582084901926752302e-02 -9.232354782468287554e-04 6.098700976562500000e+04
5.430638525198633943e+03 5.264154624268637235e+03 1.967860926213650663e-02 -1.753161813288126557e-04 7.055166406250000000e+04
-2.140123252108234738e+04 3.105832005172525169e+04 1.561349188562019194e-02 -1.111762162927816067e-03 6.470762695312500000e+04
-1.757528889625951342e+04 -5.929958408578501121e+02 1.845062648068103092e-02 -8.997262672134175964e-05 6.880051562500000000e+04
-2.995173486732823676e+03 1.394512327008723696e+04 1.833018193487225000e-02 -5.431833322982025517e-04 7.153977343750000000e+04
-7.572435287540297395e+03 3.022650740073196721e+04 1.588949026958993288e-02 -1.027679897832995543e-03 6.095328906250000000e+04
1.006809708478660286e+04 2.018089726120252453e+04 1.680973315685066125e-02 -6.370483274338546373e-04 6.683967773437500000e+04
-1.521897783145853464e+04 3.113432540635975238e+04 1.573056535449517124e-02 -1.088686252725064784e-03 6.479893359375000000e+04
-3.124826454415136322e+04 3.478698004144160222e+04 1.496517825648308389e-02 -1.232040288147253889e-03 6.941975000000000000e+04
-4.083355601484074668e+03 5.674565062896272866e+04 1.327435584371895912e-02 -1.570178889200832739e-03 6.611825195312500000e+04
-2.659808354731546569e+04 3.223107763711796724e+04 1.534587858097371908e-02 -1.157589229924502498e-03 6.876194140625000000e+04
-5.685231516575305432e+04 5.918994197490315128e+04 1.260469429324092769e-02 -1.789660866261909419e-03 6.392305078125000000e+04
6.459726277062171903e+03 1.582223411498081077e+04 1.766329134767882086e-02 -5.335100893670549410e-04 6.554621093750000000e+04
-1.518975126187111891e+04 2.543278559983311789e+04 1.641019365354174850e-02 -9.429860983918155696e-04 6.456662500000000000e+04
-2.429657510857487068e+04 6.962986580141711784e+03 1.759910780637726282e-02 -3.994851425029211263e-04 6.074896679687500000e+04
-2.121159170364524834e+04 1.174748317892812520e+04 1.764467368898703023e-02 -5.548218894231885748e-04 6.929449609375000000e+04
9.086742162532278599e+03 1.153169295156633416e+04 1.818718850716145169e-02 -3.726971297340804252e-04 7.235071875000000000e+04
-2.652083237674480915e+04 1.127003937425589720e+04 1.717256191223203582e-02 -5.547871175441741005e-04 6.943575781250000000e+04
2.863716537428028460e+04 -6.254069419780083081e+03 1.713506269549381483e-02 3.898314049242204986e-04 6.650255468750000000e+04
3.373183848693340678e+03 9.727803505661760937e+03 1.895673038233670546e-02 -3.558980289248431521e-04 7.074813671875000000e+04
-1.818455283816985684e+04 6.231747004067353555e+04 1.289902594715282291e-02 -1.739534696357359408e-03 6.098851953125000000e+04
-5.480223358841496520e+03 3.514554715601645148e+04 1.530197378283362775e-02 -1.133574270514321053e-03 6.193666992187500000e+04
1.675254048684076042e+04 2.715054336051039718e+04 1.561233944860691315e-02 -7.789161563221150232e-04 6.899560156250000000e+04
4.410556436574821419e+04 3.396071494643020560e+04 1.371317695085235919e-02 -7.457560805188855925e-04 5.764759375000000000e+04
2.471772389310570361e+04 3.726609385990068404e+04 1.429284751590286992e-02 -9.709005015843298614e-04 6.308214648437500000e+04
5.496100246844018693e+04 5.695476357773381460e+04 1.198747846099688062e-02 -1.174944208672155108e-03 6.361344335937500000e+04
1.880734490385354002e+04 4.202734258001622220e+04 1.408585742678371278e-02 -1.124087076187399881e-03 5.643161718750000000e+04
5.833894824201336451e+04 2.463189423854471534e+04 1.355560772368020507e-02 -4.104805926689078337e-04 6.530341992187500000e+04
3.150506851077930696e+04 5.042114378853174276e+04 1.305836997088579907e-02 -1.210554212649389387e-03 5.986666015625000000e+04
3.533514581935715250e+04 1.876083547379941228e+04 1.528549502906701753e-02 -4.007301764916481939e-04 6.366649218750000000e+04
4.991438076705389540e+04 3.329901629173041147e+04 1.348977807586704096e-02 -6.880218300316419747e-04 6.618981250000000000e+04
4.533539860340178711e+04 4.958153739609391050e+04 1.268537808587050404e-02 -1.092670223979209541e-03 5.639552734375000000e+04
6.297608408379557659e+04 3.954314146904803056e+04 1.260391560933248750e-02 -7.474238461701549841e-04 6.185929296875000000e+04
3.768859226968742587e+04 5.049036871015893121e+04 1.286930632075223950e-02 -1.167053791685556882e-03 5.995434765625000000e+04
2.165869812339997225e+04 5.413980645829432615e+04 1.305593793845154227e-02 -1.355806071755298516e-03 6.424352929687500000e+04
4.881941962835408776e+04 7.611761615060898475e+04 1.118135359124449238e-02 -1.565588262700851009e-03 6.119738085937500000e+04
2.630800695800314497e+04 5.159299667811422114e+04 1.312179359678311390e-02 -1.272088815612212095e-03 6.361761718750000000e+04
-3.947825421792400448e+03 7.853857818571344251e+04 1.179030191661691734e-02 -1.931350395836357262e-03 5.915976171875000000e+04
5.936717859266685991e+04 3.519103320519756380e+04 1.296914826721792466e-02 -6.692954179921645165e-04 6.065088867187500000e+04
3.771769062153562845e+04 4.479059078731877526e+04 1.324410965888220097e-02 -1.045048383264703855e-03 5.973425781250000000e+04
2.861379802953914259e+04 2.631217553116304407e+04 1.507494468558561590e-02 -6.640247357981288439e-04 5.619295898437500000e+04
3.169609925189792193e+04 3.111051727214443963e+04 1.450644827343030956e-02 -7.664729476372243635e-04 6.411620117187500000e+04
6.199638105636327964e+04 3.088940435051234090e+04 1.306987980998818889e-02 -5.470538432340217062e-04 6.694958203125000000e+04
2.638716894929459522e+04 3.063052258693487966e+04 1.480348004730112042e-02 -7.948783137791363019e-04 6.425115234375000000e+04
8.154693873704066209e+04 1.311790180958011842e+04 1.280912781617109253e-02 1.761469498897239903e-05 6.155283398437500000e+04
5.628142024764882808e+04 2.909428124246946754e+04 1.342820025202555272e-02 -5.391996604273933003e-04 6.546956054687500000e+04
3.472014602103221114e+04 8.167228374888894905e+04 1.116121000238115731e-02 -1.748402686626753097e-03 5.643040625000000000e+04
4.742688856312957068e+04 5.450302946330001578e+04 1.233628073794544935e-02 -1.179068201641535413e-03 5.730318554687500000e+04
6.965975410977526917e+04 4.651456933075681445e+04 1.203484175148404091e-02 -8.584011397465559712e-04 6.384809375000000000e+04
-1.938796246499859262e+04 3.311967668091800078e+03 1.827765480844151247e-02 -2.469377701844292783e-04 5.786818750000000000e+04
1.085631809278970104e+04 2.299651925332361134e+04 1.639230782457508362e-02 -7.115127106657930054e-04 5.830852734375000000e+04
-2.529493724028150609e+04 8.067055298872800449e+03 1.745003209366020533e-02 -4.416600145922394954e-04 5.172155664062500000e+04
1.423527806503168358e+04 -9.339701973066117716e+03 1.854820481252589942e-02 4.467253022530784986e-04 5.955784570312500000e+04
-1.259556188056010615e+04 1.645596565358514999e+04 1.770148455001116852e-02 -6.747411998942816520e-04 5.497262890625000000e+04
-8.772400548241988872e+03 -1.519714643197127589e+04 1.762137174756608221e-02 4.955073580569704234e-04 5.827201562500000000e+04
5.807782675588472557e+03 -6.603214879868994558e+02 2.040444448426993046e-02 6.869599388398416506e-05 6.073458593750000000e+04
1.231442783043888085e+03 1.562163619301564177e+04 1.793611768970950968e-02 -5.669035323458203150e-04 5.174157421875000000e+04
1.887222015680031836e+04 5.575702467910566156e+03 1.791688041136646481e-02 -8.758301203454369529e-05 5.652358789062500000e+04
-6.414641844679213136e+03 1.653027558203498120e+04 1.786144632179250194e-02 -6.452434513565877272e-04 5.499569140625000000e+04
-2.244384212910810311e+04 2.018383490830774463e+04 1.673375466732217667e-02 -8.232072734474120195e-04 5.874416210937500000e+04
4.724051347655193240e+03 4.214328290231902065e+04 1.443041197970115069e-02 -1.225957450790311938e-03 5.585489648437500000e+04
-1.779238367583141007e+04 1.762902777467213309e+04 1.728390334152513086e-02 -7.316379540010621097e-04 5.841911132812500000e+04
-4.804690376087850018e+04 4.458835621740446368e+04 1.369953882663837302e-02 -1.486115610877067122e-03 5.405689257812500000e+04
1.526492094415885003e+04 1.218435888494602978e+03 1.874969722938968353e-02 5.237622437203486893e-05 5.558421679687500000e+04
-6.385373054653498002e+03 1.082907844877315074e+04 1.887708532728023594e-02 -4.609202860004810815e-04 5.487810351562500000e+04
-1.549396574488134866e+04 -7.641328153673137422e+03 1.809818035956140339e-02 1.863020312551813106e-04 5.174026367187500000e+04
-1.240666269495902088e+04 -2.854824446219230595e+03 1.904526900816242221e-02 2.955378193230365195e-05 5.880333984375000000e+04
1.788987083467158664e+04 -3.074222503412119295e+03 1.848216370349697879e-02 2.310929393436926625e-04 6.130149414062500000e+04
-1.771617105951891426e+04 -3.332212907283304503e+03 1.825674904840921681e-02 1.259694462133857730e-05 5.886588281250000000e+04
3.744140154945847462e+04 -2.085928525399866339e+04 1.572780743494564190e-02 8.775434405487629944e-04 5.617012304687500000e+04
1.217787602863699794e+04 -4.876108766221223959e+03 1.921705982278614291e-02 2.732224574000705584e-04 5.992150195312500000e+04
-9.379247546247461287e+03 4.771347274071590073e+04 1.406273358379047343e-02 -1.426037163934511373e-03 5.174233203125000000e+04
3.324167932500387906e+03 2.054089553145515674e+04 1.705876360819686896e-02 -6.990327517234658488e-04 5.260565820312500000e+04
2.555697782125394224e+04 1.254505283377890009e+04 1.656768640614231236e-02 -2.793213441311516530e-04 5.843465820312500000e+04
3.024461163925666187e+04 1.968182126327059814e+04 1.556004750650626968e-02 -4.648047350754538789e-04 6.383685156250000000e+04
-5.906328176789061217e+03 4.758664202501277941e+03 2.002327709265216624e-02 -2.363286123400310619e-04 5.662501367187500000e+04
3.362323046422088373e+04 -1.264896042853592189e+04 1.645404255554109782e-02 6.186982176917587076e-04 6.516424218750000000e+04
6.793412556237688477e+03 1.314778149986938661e+04 1.808981161512576707e-02 -4.450483376543920479e-04 6.019776171875000000e+04
1.061505585005113608e+04 -1.850897648044550442e+04 1.746664479270285814e-02 7.274055593843217196e-04 6.378579492187500000e+04
2.519549169026420350e+04 -3.973764485444587535e+03 1.754552498294078416e-02 2.961822562654689464e-04 6.650223046875000000e+04
2.061977859104653180e+04 1.230910179092849467e+04 1.703607892426625345e-02 -3.081389522422067545e-04 5.665415429687500000e+04
3.826030658076008694e+04 2.263889681304076021e+03 1.603214574667178455e-02 1.382167238114319395e-04 6.185904492187500000e+04
1.297393539953573963e+04 1.321897404175857628e+04 1.760153052894553385e-02 -3.978770434815124299e-04 6.021517382812500000e+04
-3.055174851870191560e+03 1.687310423987304966e+04 1.780627440017074070e-02 -6.350188309750827952e-04 6.429477148437500000e+04
2.411387759655299669e+04 3.883661282691268570e+04 1.418158208478803757e-02 -1.012203344537537970e-03 6.111809765625000000e+04
1.596618624253484541e+03 1.432110519104355626e+04 1.815703100255764910e-02 -5.231349067765427106e-04 6.397241601562500000e+04
-2.865738343480547701e+04 4.127890446840078221e+04 1.447613889789099717e-02 -1.372838212213996299e-03 5.915966210937500000e+04
3.465330204571270588e+04 -2.090563897585826453e+03 1.649538524893197355e-02 2.688497513698341764e-04 6.085297070312500000e+04
1.300298444685125105e+04 7.518397114094840617e+03 1.840263824512316376e-02 -2.006892303120040219e-04 6.009905468750000000e+04
3.893610479508096887e+03 -1.095416191736599103e+04 1.890794880449692822e-02 4.501846917731789537e-04 5.667807812500000000e+04
6.981610626395303370e+03 -6.162887770077954883e+03 1.968894735442136210e-02 2.964081868573144644e-04 6.438398437500000000e+04
3.727755315635168517e+04 -6.387647608198387388e+03 1.626253235199877356e-02 4.231708826702171387e-04 6.710477929687500000e+04
1.672038648499479905e+03 -6.640635675519700271e+03 1.984584624514192444e-02 2.816780945956908681e-04 6.444406640625000000e+04
5.682900882775924401e+04 -2.416954253687417076e+04 1.436612003517942840e-02 9.963574249917978454e-04 6.146103320312500000e+04
3.156600581813232566e+04 -8.185613902215060079e+03 1.679403634022587355e-02 4.656717713009544415e-04 6.559067382812500000e+04
1.001016833808101546e+04 4.440199519037270511e+04 1.411027084050405118e-02 -1.238533115228611153e-03 5.665064062500000000e+04
2.271275845414025025e+04 1.722904492802756067e+04 1.633437832432314482e-02 -4.484176561055755223e-04 5.760435156250000000e+04
4.494524276192226534e+04 9.233147849482069432e+03 1.517267705170829636e-02 -5.080271259715205478e-05 6.396358984375000000e+04
-3.614916728312006308e+04 -1.492793810528004178e+04 1.550953499669915220e-02 2.803043642363049542e-04 5.705898437500000000e+04
3.380553425989009156e+03 -3.233966652627583608e+04 1.560747849241525022e-02 1.054567893858469625e-03 6.572692578125000000e+04
-2.344876192103491849e+04 -6.540954979893755080e+03 1.730586792509944405e-02 9.138666620402904493e-05 6.063732812500000000e+04
-1.962982168409206497e+04 -3.819248282309541537e+04 1.439747366715662426e-02 1.030996549201409563e-03 6.429243945312500000e+04
-5.049327484003105383e+03 -2.365680549222130139e+04 1.654703112930868553e-02 7.740450565396630404e-04 6.699774414062500000e+04
-9.624191866122117062e+03 -7.374740155893505289e+03 1.881518986437102220e-02 2.216851944366879444e-04 5.707770312500000000e+04
8.016946932371373805e+03 -1.742350741341607863e+04 1.769211872107017899e-02 6.814066429527404880e-04 6.237038671875000000e+04
-1.726968650217924369e+04 -6.465756073202208427e+03 1.802225298410205928e-02 1.309928825926192373e-04 6.066802929687500000e+04
-3.329867980611009261e+04 -2.810236389675813825e+03 1.648825739298538651e-02 -9.532364603725855588e-05 6.481778906250000000e+04
-6.126008286949478133e+03 1.914315270228456211e+04 1.743708126689305637e-02 -7.217030628870340931e-04 6.163650000000000000e+04
-2.864547910772554678e+04 -5.367298799765412696e+03 1.683245951125749221e-02 1.806852874716559249e-05 6.443883984375000000e+04
-5.890005402376950224e+04 2.159715312242100117e+04 1.432608373286991567e-02 -9.280270148442575475e-04 5.964884179687500000e+04
4.411042212032562020e+03 -2.178186198550242625e+04 1.702699975275191388e-02 7.868676457945003545e-04 6.132006250000000000e+04
-1.724030895331959618e+04 -1.216724613664264871e+04 1.736323922723297108e-02 3.293517705665340001e-04 6.053134570312500000e+04
-2.635175537278450429e+04 -3.063520362307463074e+04 1.480475471344229292e-02 7.952714837023589379e-04 5.706192968750000000e+04
-2.326097472288491190e+04 -2.585175054372175146e+04 1.541348815403465432e-02 6.930151767696900904e-04 6.486842578125000000e+04
7.032961661312568140e+03 -2.607242134832200827e+04 1.642364287738421955e-02 9.187788674070030814e-04 6.763303320312500000e+04
-2.857090384557046855e+04 -2.632820189117947666e+04 1.507589684632397453e-02 6.647875079977372086e-04 6.494228320312500000e+04
2.658588203470771623e+04 -4.386196298032924096e+04 1.429434412289786599e-02 1.421641168712472992e-03 6.198544335937500000e+04
1.323197181074395985e+03 -2.787568101672476769e+04 1.613622815374947048e-02 9.305022956700042570e-04 6.611158007812500000e+04
-2.023249854340628372e+04 2.471795652556979621e+04 1.634010204673882680e-02 -9.435910339052104795e-04 5.708083203125000000e+04
-7.530656920575784170e+03 -2.456164865666162768e+03 1.984729093067182440e-02 4.812315423352121811e-05 5.802817382812500000e+04
1.470228931042201839e+04 -1.045503183922949211e+04 1.837599067672470235e-02 4.875948198701964128e-04 6.447173242187500000e+04
3.953172455881308997e+04 -1.740060342630231753e+04 1.576652083855014513e-02 7.790639559597665109e-04 5.830676367187500000e+04
1.269915777825995247e+04 8.391535411698030657e+03 1.831665566517679672e-02 -2.344697634789047523e-04 5.378780273437500000e+04
